,tweet_id,rating_numerator,rating_denominator,rating_value,name,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,stage,breed_prediction,isDog,top_breed
1001,706901761596989440,3,10,0.3,Elliot,wild_boar,0.859499,False,hog,0.128981,False,warthog,0.0113178,False,null_stage,not_dog,Others,not_dog
1002,706904523814649856,13,10,1.3,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1003,707014260413456384,11,10,1.1,Ellie,Chihuahua,0.58378,True,Italian_greyhound,0.129683,True,toy_terrier,0.0891527,True,null_stage,Chihuahua,Real dog,Chihuahua
1004,707021089608753152,12,10,1.2,Tucker,cocker_spaniel,0.559658,True,golden_retriever,0.314673,True,Pekinese,0.0666717,True,null_stage,cocker_spaniel,Real dog,Other dog breeds
1005,707038192327901184,10,10,1.0,Kathmandu,pug,0.642426,True,llama,0.0573062,False,French_bulldog,0.0541865,True,null_stage,pug,Real dog,pug
1006,707059547140169728,11,10,1.1,None,Samoyed,0.897312,True,Great_Pyrenees,0.0391802,True,kuvasz,0.019516,True,null_stage,Samoyed,Real dog,Samoyed
1007,707297311098011648,10,10,1.0,Cassie,Blenheim_spaniel,0.370717,True,Shih-Tzu,0.201566,True,black-footed_ferret,0.101559,False,null_stage,Blenheim_spaniel,Real dog,Other dog breeds
1008,707315916783140866,10,10,1.0,Finnegus,Bernese_mountain_dog,0.979235,True,Shetland_sheepdog,0.0110368,True,Appenzeller,0.00397111,True,pupper,Bernese_mountain_dog,Real dog,Other dog breeds
1009,707377100785885184,9,10,0.9,None,golden_retriever,0.637225,True,bloodhound,0.0945421,True,cocker_spaniel,0.0697971,True,null_stage,golden_retriever,Real dog,golden_retriever
1010,707387676719185920,10,10,1.0,Clarkus,Chihuahua,0.888468,True,Italian_greyhound,0.0886346,True,toy_terrier,0.0159383,True,null_stage,Chihuahua,Real dog,Chihuahua
1011,707411934438625280,11,10,1.1,None,Lakeland_terrier,0.738277,True,Airedale,0.0285149,True,giant_schnauzer,0.0248763,True,pupper,Lakeland_terrier,Real dog,Other dog breeds
1012,707420581654872064,4,10,0.4,Keurig,ram,0.518215,False,kuvasz,0.149391,True,Great_Pyrenees,0.106003,True,null_stage,kuvasz,Real dog,Other dog breeds
1013,707610948723478529,12,10,1.2,Harper,golden_retriever,0.383223,True,cocker_spaniel,0.16593,True,Chesapeake_Bay_retriever,0.118199,True,null_stage,golden_retriever,Real dog,golden_retriever
1014,707629649552134146,10,10,1.0,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1015,707693576495472641,7,10,0.7,Jiminus,bathtub,0.499525,False,tub,0.488014,False,washbasin,0.00929825,False,null_stage,not_dog,Others,not_dog
1016,707738799544082433,12,10,1.2,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1017,707741517457260545,10,10,1.0,None,whippet,0.738371,True,Italian_greyhound,0.191789,True,American_Staffordshire_terrier,0.0201257,True,null_stage,whippet,Real dog,Other dog breeds
1018,707776935007539200,11,10,1.1,Sadie,miniature_pinscher,0.890426,True,toy_terrier,0.0513347,True,Chihuahua,0.0180153,True,null_stage,miniature_pinscher,Real dog,Other dog breeds
1019,707969809498152960,11,10,1.1,Rufus,toy_poodle,0.908491,True,miniature_poodle,0.0826516,True,teddy,0.00578613,False,null_stage,toy_poodle,Real dog,toy_poodle
1020,707995814724026368,12,10,1.2,Farfle,agama,0.172087,False,Gila_monster,0.126978,False,lumbermill,0.0504,False,null_stage,not_dog,Others,not_dog
1021,708026248782585858,13,10,1.3,None,malinois,0.786468,True,Chesapeake_Bay_retriever,0.0689789,True,Siamese_cat,0.0293044,False,null_stage,malinois,Real dog,Other dog breeds
1022,708109389455101952,10,10,1.0,Remington,Staffordshire_bullterrier,0.516106,True,American_Staffordshire_terrier,0.236075,True,kelpie,0.0697495,True,null_stage,Staffordshire_bullterrier,Real dog,Other dog breeds
1023,708119489313951744,9,10,0.9,Cooper,Norwich_terrier,0.264483,True,Norfolk_terrier,0.258786,True,chow,0.0968987,True,null_stage,Norwich_terrier,Real dog,Other dog breeds
1024,708130923141795840,11,10,1.1,None,French_bulldog,0.710354,True,Chihuahua,0.262302,True,Cardigan,0.00690382,True,null_stage,French_bulldog,Real dog,Other dog breeds
1025,708149363256774660,10,10,1.0,Jebberson,Cardigan,0.350993,True,basset,0.164555,True,toy_terrier,0.0804836,True,null_stage,Cardigan,Real dog,Other dog breeds
1026,708349470027751425,11,10,1.1,River,muzzle,0.24389,False,basenji,0.187158,True,Boston_bull,0.092727,True,null_stage,basenji,Real dog,Other dog breeds
1027,708356463048204288,10,10,1.0,Oliver,pug,0.871283,True,French_bulldog,0.04182,True,bath_towel,0.015228,False,null_stage,pug,Real dog,pug
1028,708400866336894977,12,10,1.2,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1029,708469915515297792,11,10,1.1,None,Chihuahua,0.748163,True,toy_terrier,0.127717,True,Pembroke,0.042141,True,null_stage,Chihuahua,Real dog,Chihuahua
1030,708479650088034305,13,10,1.3,Bear,Shih-Tzu,0.218479,True,Lhasa,0.201966,True,Norfolk_terrier,0.165225,True,null_stage,Shih-Tzu,Real dog,Other dog breeds
1031,708711088997666817,11,10,1.1,Smokey,tennis_ball,0.912961,False,German_short-haired_pointer,0.0526946,True,Labrador_retriever,0.0184774,True,null_stage,German_short-haired_pointer,Real dog,Other dog breeds
1032,708738143638450176,11,10,1.1,Coco,Pomeranian,0.933457,True,Samoyed,0.0572208,True,West_Highland_white_terrier,0.000904151,True,null_stage,Pomeranian,Real dog,Other dog breeds
1033,708810915978854401,10,10,1.0,Mister,golden_retriever,0.976139,True,Labrador_retriever,0.0163009,True,Norfolk_terrier,0.00187137,True,null_stage,golden_retriever,Real dog,golden_retriever
1034,708834316713893888,10,10,1.0,Malikai,Eskimo_dog,0.283945,True,giant_panda,0.218252,False,malamute,0.180401,True,null_stage,Eskimo_dog,Real dog,Other dog breeds
1035,708845821941387268,9,10,0.9,None,schipperke,0.74564,True,kelpie,0.167853,True,Boston_bull,0.0147629,True,pupper,schipperke,Real dog,Other dog breeds
1036,708853462201716736,8,10,0.8,Lucy,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1037,709042156699303936,9,10,0.9,Klevin,hotdog,0.826579,False,Rottweiler,0.0681793,True,Labrador_retriever,0.0492179,True,null_stage,Rottweiler,Real dog,Other dog breeds
1038,709158332880297985,10,10,1.0,Rodney,Siberian_husky,0.212957,True,Eskimo_dog,0.178887,True,Labrador_retriever,0.174218,True,null_stage,Siberian_husky,Real dog,Other dog breeds
1039,709179584944730112,13,10,1.3,Sammy,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1040,709198395643068416,45,50,0.9,None,borzoi,0.490783,True,wire-haired_fox_terrier,0.0835133,True,English_setter,0.0831843,True,null_stage,borzoi,Real dog,Other dog breeds
1041,709207347839836162,11,10,1.1,Penny,Chihuahua,0.948323,True,Italian_greyhound,0.0177303,True,quilt,0.0166879,False,null_stage,Chihuahua,Real dog,Chihuahua
1042,709225125749587968,11,10,1.1,Walker,Labrador_retriever,0.271109,True,Pomeranian,0.150487,True,golden_retriever,0.145578,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1043,709409458133323776,8,10,0.8,None,Shetland_sheepdog,0.79745,True,collie,0.0540553,True,keeshond,0.0316733,True,null_stage,Shetland_sheepdog,Real dog,Other dog breeds
1044,709449600415961088,10,10,1.0,Karma,Maltese_dog,0.780187,True,Dandie_Dinmont,0.0744287,True,Norfolk_terrier,0.0337762,True,null_stage,Maltese_dog,Real dog,Other dog breeds
1045,709519240576036864,9,10,0.9,Vince,cocker_spaniel,0.414982,True,Newfoundland,0.225482,True,flat-coated_retriever,0.196789,True,null_stage,cocker_spaniel,Real dog,Other dog breeds
1046,709556954897764353,12,10,1.2,Cecil,golden_retriever,0.790026,True,kuvasz,0.105031,True,Labrador_retriever,0.0870512,True,null_stage,golden_retriever,Real dog,golden_retriever
1047,709566166965075968,12,10,1.2,Olaf,chow,0.999837,True,Tibetan_mastiff,0.000116907,True,Australian_terrier,1.13384e-05,True,null_stage,chow,Real dog,chow
1048,709852847387627521,12,10,1.2,None,Chihuahua,0.945629,True,Pomeranian,0.0192036,True,West_Highland_white_terrier,0.0101342,True,null_stage,Chihuahua,Real dog,Chihuahua
1049,709901256215666688,12,10,1.2,None,bib,0.998814,False,handkerchief,0.000511773,False,umbrella,0.000224477,False,null_stage,not_dog,Others,not_dog
1050,709918798883774466,12,10,1.2,Watson,Pembroke,0.956222,True,Cardigan,0.0207273,True,Chihuahua,0.00791218,True,null_stage,Pembroke,Real dog,Pembroke
1051,710117014656950272,11,10,1.1,None,toy_poodle,0.802092,True,miniature_poodle,0.111647,True,cocker_spaniel,0.0628662,True,pupper,toy_poodle,Real dog,toy_poodle
1052,710140971284037632,8,10,0.8,Tater,Pekinese,0.95317,True,papillon,0.0195169,True,Japanese_spaniel,0.00582051,True,null_stage,Pekinese,Real dog,Other dog breeds
1053,710153181850935296,11,10,1.1,Lacy,cowboy_hat,0.979053,False,sombrero,0.0106825,False,cocker_spaniel,0.00271296,True,null_stage,cocker_spaniel,Real dog,Other dog breeds
1054,710269109699739648,13,10,1.3,None,pug,0.415495,True,German_shepherd,0.178157,True,Labrador_retriever,0.100202,True,null_stage,pug,Real dog,pug
1055,710272297844797440,11,10,1.1,None,Old_English_sheepdog,0.586307,True,wire-haired_fox_terrier,0.118622,True,Lakeland_terrier,0.106806,True,null_stage,Old_English_sheepdog,Real dog,Other dog breeds
1056,710283270106132480,11,10,1.1,Gunner,Shih-Tzu,0.932401,True,Lhasa,0.0308057,True,Tibetan_terrier,0.00897428,True,null_stage,Shih-Tzu,Real dog,Other dog breeds
1057,710296729921429505,12,10,1.2,Oshie,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1058,710588934686908417,12,10,1.2,Beemo,Pembroke,0.982004,True,Cardigan,0.00894347,True,malamute,0.0075499,True,null_stage,Pembroke,Real dog,Pembroke
1059,710609963652087808,12,10,1.2,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1060,710658690886586372,80,80,1.0,None,soft-coated_wheaten_terrier,0.948617,True,Dandie_Dinmont,0.0186644,True,cairn,0.0159427,True,null_stage,soft-coated_wheaten_terrier,Real dog,Other dog breeds
1061,710833117892898816,12,10,1.2,None,Pembroke,0.803742,True,Cardigan,0.189712,True,German_shepherd,0.00174609,True,null_stage,Pembroke,Real dog,Pembroke
1062,710844581445812225,10,10,1.0,Staniel,dingo,0.536593,False,Pembroke,0.200407,True,basenji,0.0607345,True,null_stage,Pembroke,Real dog,Pembroke
1063,710997087345876993,12,10,1.2,Milo,malamute,0.28126,True,Eskimo_dog,0.232641,True,Pembroke,0.091602,True,null_stage,malamute,Real dog,Other dog breeds
1064,711008018775851008,11,10,1.1,None,French_bulldog,0.731405,True,Boston_bull,0.150672,True,pug,0.0218109,True,pupper,French_bulldog,Real dog,Other dog breeds
1065,711306686208872448,3,10,0.3,None,leatherback_turtle,0.280835,False,loggerhead,0.12329,False,Dandie_Dinmont,0.0867925,True,null_stage,Dandie_Dinmont,Real dog,Other dog breeds
1066,711363825979756544,11,10,1.1,None,Pembroke,0.750906,True,Cardigan,0.241152,True,basenji,0.00263962,True,null_stage,Pembroke,Real dog,Pembroke
1067,711652651650457602,9,10,0.9,Gary,llama,0.856789,False,Arabian_camel,0.098727,False,neck_brace,0.0163772,False,null_stage,not_dog,Others,not_dog
1068,711694788429553666,13,10,1.3,None,brown_bear,0.713293,False,Indian_elephant,0.172844,False,water_buffalo,0.0389022,False,null_stage,not_dog,Others,not_dog
1069,711732680602345472,10,10,1.0,None,dingo,0.366875,False,Ibizan_hound,0.334929,True,Eskimo_dog,0.0738762,True,null_stage,Ibizan_hound,Real dog,Other dog breeds
1070,711743778164514816,11,10,1.1,Roosevelt,Lakeland_terrier,0.459515,True,miniature_poodle,0.219661,True,standard_poodle,0.130189,True,null_stage,Lakeland_terrier,Real dog,Other dog breeds
1071,711968124745228288,10,10,1.0,Winston,espresso,0.430135,False,coffee_mug,0.418483,False,cup,0.0883912,False,pupper,not_dog,Others,not_dog
1072,712065007010385924,6,10,0.6,Chester,goose,0.214301,False,gibbon,0.084253,False,pizza,0.0801683,False,null_stage,not_dog,Others,not_dog
1073,712085617388212225,11,10,1.1,None,Shih-Tzu,0.625129,True,Tibetan_terrier,0.126897,True,Lhasa,0.119663,True,null_stage,Shih-Tzu,Real dog,Other dog breeds
1074,712092745624633345,7,10,0.7,None,triceratops,0.235373,False,llama,0.153126,False,three-toed_sloth,0.11184,False,null_stage,not_dog,Others,not_dog
1075,712097430750289920,10,10,1.0,None,Labrador_retriever,0.720481,True,whippet,0.0480318,True,Chesapeake_Bay_retriever,0.0450464,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1076,712309440758808576,12,10,1.2,None,,,,,,,,,,pupper,,Real dog,Other dog breeds
1077,712438159032893441,11,10,1.1,Kane,ice_bear,0.869477,False,Great_Pyrenees,0.069457,True,Labrador_retriever,0.02474,True,null_stage,Great_Pyrenees,Real dog,Other dog breeds
1078,712668654853337088,10,10,1.0,Sunny,Labrador_retriever,0.829058,True,golden_retriever,0.0386645,True,Chihuahua,0.0262214,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1079,712717840512598017,10,10,1.0,None,Great_Pyrenees,0.732043,True,kuvasz,0.121375,True,Irish_wolfhound,0.0495237,True,null_stage,Great_Pyrenees,Real dog,Other dog breeds
1080,712809025985978368,10,10,1.0,Stubert,Labrador_retriever,0.868671,True,carton,0.0950952,False,pug,0.00765137,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1081,713175907180089344,10,10,1.0,Opie,timber_wolf,0.503788,False,malamute,0.430624,True,Siberian_husky,0.0284542,True,null_stage,malamute,Real dog,Other dog breeds
1082,713177543487135744,10,10,1.0,Lance,whippet,0.734244,True,basenji,0.025948,True,Great_Dane,0.0258743,True,null_stage,whippet,Real dog,Other dog breeds
1083,713411074226274305,11,10,1.1,None,Great_Pyrenees,0.720337,True,Samoyed,0.129542,True,kuvasz,0.122451,True,null_stage,Great_Pyrenees,Real dog,Other dog breeds
1084,713761197720473600,12,10,1.2,Piper,Brittany_spaniel,0.797936,True,English_springer,0.0447182,True,Welsh_springer_spaniel,0.0379107,True,null_stage,Brittany_spaniel,Real dog,Other dog breeds
1085,713900603437621249,99,90,1.1,None,golden_retriever,0.371816,True,cocker_spaniel,0.177413,True,Irish_setter,0.0927252,True,null_stage,golden_retriever,Real dog,golden_retriever
1086,713909862279876608,12,10,1.2,Doug,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1087,713919462244790272,12,10,1.2,Kanu,Siberian_husky,0.463223,True,Eskimo_dog,0.389959,True,malamute,0.0979627,True,null_stage,Siberian_husky,Real dog,Other dog breeds
1088,714141408463036416,10,10,1.0,None,Labrador_retriever,0.586951,True,golden_retriever,0.378812,True,redbone,0.00360489,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1089,714214115368108032,13,10,1.3,None,pug,0.533967,True,bloodhound,0.164826,True,German_shepherd,0.046524,True,null_stage,pug,Real dog,pug
1090,714251586676113411,8,10,0.8,Thumas,soft-coated_wheaten_terrier,0.751962,True,Bedlington_terrier,0.175652,True,Great_Pyrenees,0.0114524,True,null_stage,soft-coated_wheaten_terrier,Real dog,Other dog breeds
1091,714258258790387713,10,10,1.0,Travis,collie,0.176758,True,Chesapeake_Bay_retriever,0.101834,True,beagle,0.101294,True,null_stage,collie,Real dog,Other dog breeds
1092,714485234495041536,10,10,1.0,Blitz,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1093,714606013974974464,12,10,1.2,None,Norfolk_terrier,0.293007,True,Labrador_retriever,0.256198,True,golden_retriever,0.129643,True,null_stage,Norfolk_terrier,Real dog,Other dog breeds
1094,714631576617938945,4,10,0.4,Benedict,meerkat,0.143497,False,weasel,0.117402,False,black-footed_ferret,0.0999327,False,null_stage,not_dog,Others,not_dog
1095,714957620017307648,10,10,1.0,Curtis,Great_Pyrenees,0.251516,True,Samoyed,0.139346,True,kuvasz,0.129005,True,null_stage,Great_Pyrenees,Real dog,Other dog breeds
1096,714962719905021952,12,10,1.2,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1097,714982300363173890,9,10,0.9,Calbert,Brittany_spaniel,0.944376,True,beagle,0.0254353,True,Ibizan_hound,0.00996204,True,null_stage,Brittany_spaniel,Real dog,Other dog breeds
1098,715009755312439296,12,10,1.2,Siba,dingo,0.310903,False,Chihuahua,0.142288,True,Cardigan,0.103945,True,null_stage,Chihuahua,Real dog,Chihuahua
1099,715200624753819648,12,10,1.2,Michelangelope,Chihuahua,0.956787,True,beagle,0.00838287,True,Labrador_retriever,0.00834409,True,null_stage,Chihuahua,Real dog,Chihuahua
1100,715220193576927233,10,10,1.0,Nico,Chihuahua,0.584026,True,Italian_greyhound,0.377077,True,Boston_bull,0.0174004,True,null_stage,Chihuahua,Real dog,Chihuahua
1101,715342466308784130,10,10,1.0,Oscar,West_Highland_white_terrier,0.597111,True,soft-coated_wheaten_terrier,0.142993,True,Lakeland_terrier,0.136712,True,null_stage,West_Highland_white_terrier,Real dog,Other dog breeds
1102,715360349751484417,11,10,1.1,Bertson,nail,0.855552,False,screw,0.0732773,False,padlock,0.0239704,False,null_stage,not_dog,Others,not_dog
1103,715680795826982913,12,10,1.2,Zeus,golden_retriever,0.990715,True,Labrador_retriever,0.00222834,True,chow,0.00119715,True,null_stage,golden_retriever,Real dog,golden_retriever
1104,715696743237730304,10,10,1.0,Toby,Staffordshire_bullterrier,0.427836,True,pug,0.221409,True,French_bulldog,0.132135,True,null_stage,Staffordshire_bullterrier,Real dog,Other dog breeds
1105,715704790270025728,11,10,1.1,Bentley,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1106,715733265223708672,10,10,1.0,None,Dandie_Dinmont,0.740229,True,miniature_poodle,0.0819151,True,toy_poodle,0.0637485,True,null_stage,Dandie_Dinmont,Real dog,Other dog breeds
1107,715758151270801409,13,10,1.3,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1108,715928423106027520,11,10,1.1,None,pug,0.976685,True,French_bulldog,0.0196626,True,bull_mastiff,0.00227819,True,null_stage,pug,Real dog,pug
1109,716080869887381504,11,10,1.1,None,golden_retriever,0.638625,True,chow,0.254717,True,Tibetan_mastiff,0.0717317,True,doggo,golden_retriever,Real dog,golden_retriever
1110,716285507865542656,12,10,1.2,Stephanus,Yorkshire_terrier,0.43042,True,silky_terrier,0.196769,True,cairn,0.0726761,True,null_stage,Yorkshire_terrier,Real dog,Other dog breeds
1111,716439118184652801,50,50,1.0,Bluebert,Siberian_husky,0.396495,True,malamute,0.317053,True,Eskimo_dog,0.273419,True,null_stage,Siberian_husky,Real dog,Other dog breeds
1112,716447146686459905,13,10,1.3,Ozzy,,,,,,,,,,pupper,,Real dog,Other dog breeds
1113,716730379797970944,12,10,1.2,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1114,716791146589110272,11,10,1.1,Jennifur,Pomeranian,0.468751,True,seat_belt,0.154652,False,golden_retriever,0.125017,True,null_stage,Pomeranian,Real dog,Other dog breeds
1115,716802964044845056,10,10,1.0,Link,malinois,0.619577,True,Leonberg,0.118089,True,bull_mastiff,0.0665078,True,null_stage,malinois,Real dog,Other dog breeds
1116,717009362452090881,10,10,1.0,Smokey,Siberian_husky,0.506154,True,Eskimo_dog,0.269656,True,malamute,0.0606585,True,pupper,Siberian_husky,Real dog,Other dog breeds
1117,717047459982213120,12,10,1.2,Flávio,golden_retriever,0.983548,True,Labrador_retriever,0.0121854,True,cocker_spaniel,0.00241203,True,null_stage,golden_retriever,Real dog,golden_retriever
1118,717421804990701568,9,10,0.9,Ebby,miniature_pinscher,0.286479,True,Italian_greyhound,0.0841339,True,beagle,0.064697,True,null_stage,miniature_pinscher,Real dog,Other dog breeds
1119,717428917016076293,11,10,1.1,Skittle,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1120,717537687239008257,11,10,1.1,None,golden_retriever,0.779356,True,Labrador_retriever,0.0525114,True,kuvasz,0.0498105,True,null_stage,golden_retriever,Real dog,golden_retriever
1121,717790033953034240,10,10,1.0,None,car_mirror,0.819106,False,minibus,0.107383,False,cab,0.0348464,False,pupper,not_dog,Others,not_dog
1122,717841801130979328,11,10,1.1,Barclay,Brittany_spaniel,0.922876,True,English_springer,0.0701135,True,bath_towel,0.00256079,False,null_stage,Brittany_spaniel,Real dog,Other dog breeds
1123,718234618122661888,11,10,1.1,Suki,malamute,0.370152,True,Siberian_husky,0.356398,True,Eskimo_dog,0.271042,True,null_stage,malamute,Real dog,Other dog breeds
1124,718246886998687744,3,10,0.3,Alexanderson,Chihuahua,0.354488,True,carton,0.159672,False,Siberian_husky,0.0574983,True,null_stage,Chihuahua,Real dog,Chihuahua
1125,718454725339934721,13,10,1.3,None,hammer,0.169865,False,hatchet,0.115744,False,chime,0.0680916,False,null_stage,not_dog,Others,not_dog
1126,718460005985447936,9,10,0.9,Bowie,badger,0.356946,False,Boston_bull,0.252781,True,kelpie,0.113433,True,null_stage,Boston_bull,Real dog,Other dog breeds
1127,718540630683709445,10,10,1.0,None,Maltese_dog,0.632289,True,West_Highland_white_terrier,0.187055,True,cairn,0.0444129,True,null_stage,Maltese_dog,Real dog,Other dog breeds
1128,718613305783398402,11,10,1.1,Carper,Labrador_retriever,0.58458,True,German_short-haired_pointer,0.340657,True,Chesapeake_Bay_retriever,0.0319751,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1129,718631497683582976,10,10,1.0,None,Pomeranian,0.993718,True,Pekinese,0.00361083,True,Persian_cat,0.000524823,False,null_stage,Pomeranian,Real dog,Other dog breeds
1130,718939241951195136,12,10,1.2,Otis,Pembroke,0.766327,True,Cardigan,0.222126,True,toilet_tissue,0.00675723,False,null_stage,Pembroke,Real dog,Pembroke
1131,718971898235854848,10,10,1.0,Sadie,golden_retriever,0.140394,True,Saint_Bernard,0.118769,True,Labrador_retriever,0.0754917,True,null_stage,golden_retriever,Real dog,golden_retriever
1132,719332531645071360,11,10,1.1,Pippa,Dandie_Dinmont,0.224415,True,miniature_poodle,0.204882,True,Norfolk_terrier,0.0906329,True,null_stage,Dandie_Dinmont,Real dog,Other dog breeds
1133,719339463458033665,10,10,1.0,Lucy,golden_retriever,0.765778,True,borzoi,0.0711481,True,Leonberg,0.0703705,True,null_stage,golden_retriever,Real dog,golden_retriever
1134,719367763014393856,11,10,1.1,Sid,swing,0.171486,False,soft-coated_wheaten_terrier,0.050971,True,Tibetan_terrier,0.0477594,True,null_stage,soft-coated_wheaten_terrier,Real dog,Other dog breeds
1135,719551379208073216,10,10,1.0,Harnold,malamute,0.873233,True,Siberian_husky,0.0764354,True,Eskimo_dog,0.035745,True,null_stage,malamute,Real dog,Other dog breeds
1136,719704490224398336,12,10,1.2,Clyde,home_theater,0.0590326,False,window_shade,0.038299,False,bathtub,0.0355282,False,pupper,not_dog,Others,not_dog
1137,719991154352222208,10,10,1.0,None,golden_retriever,0.605304,True,cocker_spaniel,0.130948,True,Labrador_retriever,0.0946916,True,doggo,golden_retriever,Real dog,golden_retriever
1138,720043174954147842,11,10,1.1,Neptune,Samoyed,0.954517,True,Eskimo_dog,0.0291296,True,white_wolf,0.00446203,False,null_stage,Samoyed,Real dog,Samoyed
1139,720059472081784833,9,10,0.9,Charleson,Mexican_hairless,0.451852,True,redbone,0.254884,True,Italian_greyhound,0.0948181,True,null_stage,Mexican_hairless,Real dog,Other dog breeds
1140,720340705894408192,10,10,1.0,Derek,alp,0.320126,False,lawn_mower,0.0808077,False,viaduct,0.065321,False,pupper,not_dog,Others,not_dog
1141,720389942216527872,11,10,1.1,Ralphé,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo_dog,0.0191971,True,null_stage,Pembroke,Real dog,Pembroke
1142,720415127506415616,10,10,1.0,None,Rottweiler,0.990312,True,black-and-tan_coonhound,0.00249478,True,American_black_bear,0.00173312,False,null_stage,Rottweiler,Real dog,Other dog breeds
1143,720775346191278080,10,10,1.0,Berkeley,Newfoundland,0.48997,True,groenendael,0.174497,True,giant_schnauzer,0.0790667,True,null_stage,Newfoundland,Real dog,Other dog breeds
1144,720785406564900865,12,10,1.2,Archie,Chihuahua,0.896422,True,dingo,0.0279294,False,kelpie,0.0179158,True,null_stage,Chihuahua,Real dog,Chihuahua
1145,721001180231503872,11,10,1.1,Oliver,Samoyed,0.950053,True,washbasin,0.00632139,False,tub,0.00624335,False,pupper,Samoyed,Real dog,Samoyed
1146,721503162398597120,11,10,1.1,Panda,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True,null_stage,Pomeranian,Real dog,Other dog breeds
1147,722613351520608256,12,10,1.2,Schnitzel,Labrador_retriever,0.530915,True,golden_retriever,0.28823,True,chow,0.0448537,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
1148,722974582966214656,4,20,0.2,None,Great_Dane,0.246762,True,Greater_Swiss_Mountain_dog,0.126131,True,Weimaraner,0.0852969,True,null_stage,Great_Dane,Real dog,Other dog breeds
1149,723179728551723008,8,10,0.8,Jangle,tennis_ball,0.176495,False,badger,0.0599052,False,Norwegian_elkhound,0.0568505,True,null_stage,Norwegian_elkhound,Real dog,Other dog breeds
1150,723673163800948736,10,10,1.0,Ivar,golden_retriever,0.83939,True,Labrador_retriever,0.0657058,True,hand_blower,0.012941,False,null_stage,golden_retriever,Real dog,golden_retriever
1151,723688335806480385,12,10,1.2,Reginald,teddy,0.263256,False,chow,0.0890102,True,Irish_terrier,0.0653057,True,null_stage,chow,Real dog,chow
1152,723912936180330496,12,10,1.2,Sugar,Samoyed,0.991772,True,Pomeranian,0.00362638,True,chow,0.00223183,True,null_stage,Samoyed,Real dog,Samoyed
1153,724004602748780546,11,10,1.1,Luther,Siamese_cat,0.950526,False,pug,0.0188769,True,quilt,0.0076276,False,pupper,pug,Real dog,pug
1154,724046343203856385,10,10,1.0,Sarge,boxer,0.826272,True,bull_mastiff,0.158595,True,Great_Dane,0.0118586,True,null_stage,boxer,Real dog,Other dog breeds
1155,724049859469295616,10,10,1.0,Kreggory,Border_collie,0.581835,True,collie,0.344588,True,Shetland_sheepdog,0.0435842,True,null_stage,Border_collie,Real dog,Other dog breeds
1156,724405726123311104,10,10,1.0,Ashleigh,golden_retriever,0.240695,True,cocker_spaniel,0.202444,True,feather_boa,0.159348,False,pupper,golden_retriever,Real dog,golden_retriever
1157,724771698126512129,11,10,1.1,None,German_short-haired_pointer,0.835491,True,bluetick,0.058788,True,English_setter,0.0372083,True,doggo,German_short-haired_pointer,Real dog,Other dog breeds
1158,724983749226668032,12,10,1.2,None,golden_retriever,0.67575,True,Great_Pyrenees,0.0951679,True,cocker_spaniel,0.0760429,True,null_stage,golden_retriever,Real dog,golden_retriever
1159,725458796924002305,13,10,1.3,None,,,,,,,,,,null_stage,,Real dog,Other dog breeds
1160,725729321944506368,12,10,1.2,Lola,boxer,0.599076,True,bull_mastiff,0.177318,True,French_bulldog,0.141461,True,null_stage,boxer,Real dog,Other dog breeds
1161,725786712245440512,11,10,1.1,Lillie,chow,0.335761,True,Samoyed,0.167173,True,kuvasz,0.145715,True,pupper,chow,Real dog,chow
1162,725842289046749185,12,10,1.2,Colby,toy_poodle,0.420463,True,miniature_poodle,0.13264,True,Chesapeake_Bay_retriever,0.121523,True,null_stage,toy_poodle,Real dog,toy_poodle
1163,726224900189511680,9,10,0.9,None,standard_poodle,0.261112,True,cocker_spaniel,0.0947852,True,bucket,0.0699464,False,null_stage,standard_poodle,Real dog,Other dog breeds
